veh_id,lat,lon,time
2,-34.360374,150.858128,1475150
17,-33.965237,151.105512,1475154
4,-27.053855,151.677930,1475161
2,-34.540360,150.784179,1475180
17,-33.971834,151.125566,1475184
4,-27.284828,151.735023,1475191
2,-34.375161,150.861658,1475210
17,-33.977546,151.118151,1475214
4,-27.452930,151.723098,1475221
2,-34.575504,150.815031,1475240
17,-33.969070,151.136019,1475244
4,-27.261669,151.715434,1475252
2,-34.588895,150.844317,1475270
4,-27.059729,151.837949,1475282
2,-34.466807,150.877392,1475300
4,-27.303165,152.042491,1475312
2,-34.557275,150.792484,1475330
2,-34.553213,150.788789,1475360
7,38.124103,-79.067380,1475746
7,38.124740,-79.031106,1475776
7,38.152555,-79.117155,1475807
7,38.307710,-79.372476,1475837
7,38.403027,-79.550545,1475868
7,38.323838,-79.457497,1475898
7,38.261451,-79.191842,1475928
5,38.256505,-122.065792,1475958
7,38.110118,-78.997035,1475959
5,38.316335,-122.134055,1475988
7,38.068692,-78.882063,1475989
5,38.408888,-122.214915,1476018
7,38.281209,-78.935045,1476020
5,38.405263,-122.207124,1476048
7,38.653581,-78.668247,1476050
5,38.480921,-122.158289,1476078
7,38.657812,-78.336185,1476081
5,38.511315,-122.185085,1476108
7,38.733143,-78.111359,1476111
5,38.510296,-122.193085,1476138
7,38.988705,-78.179879,1476141
5,38.509871,-122.194783,1476168
5,38.495729,-122.249884,1476198
5,38.706519,-122.263349,1476228
5,38.842377,-122.375977,1476258
5,38.777574,-122.276134,1476288
5,38.587150,-122.255925,1476318
5,38.496125,-122.250287,1476348
5,38.525839,-122.221420,1476378
5,38.353200,-122.165607,1476408
4,-27.526691,151.869110,1476465
2,-34.585945,150.843805,1477697
17,-34.086400,150.694723,1477714
2,-34.460109,150.840109,1477727
17,-33.978144,150.868835,1477744
2,-34.475401,150.811519,1477757
4,-27.542312,151.924707,1477760
17,-33.975607,151.019173,1477774
2,-34.475395,150.811516,1477787
4,-27.450111,151.714274,1477791
17,-33.948526,151.070188,1477804
2,-34.596995,150.842206,1477817
4,-27.702644,151.622055,1477821
17,-33.977345,151.097006,1477834
12,-27.361527,153.051881,1477835
20,-30.762342,121.483721,1477846
2,-34.797802,150.667137,1477847
4,-27.801657,151.770872,1477851
17,-33.983010,151.096417,1477864
12,-27.396084,153.059331,1477865
20,-30.823216,121.494599,1477876
2,-34.997766,150.584039,1477877
4,-27.583108,151.918725,1477881
17,-33.992172,151.090550,1477894
12,-27.514271,153.030858,1477896
20,-31.141754,121.630784,1477906
2,-35.251324,150.423574,1477907
4,-27.540888,151.868707,1477911
17,-33.979639,151.100471,1477924
12,-27.653382,153.045420,1477926
19,-37.909266,145.234963,1477927
20,-31.284310,121.557033,1477936
2,-35.466214,150.357770,1477937
4,-27.545210,151.795002,1477941
17,-33.985537,151.096796,1477954
12,-27.638933,153.045744,1477956
10,-27.119930,151.181132,1477957
19,-37.909262,145.234939,1477958
20,-31.297075,121.542381,1477966
2,-35.708128,150.174837,1477967
4,-27.518169,151.389443,1477971
10,-27.106762,151.161927,1477988
20,-31.016413,121.588072,1477997
2,-35.708627,150.175506,1477998
4,-27.538570,151.176438,1478001
12,-27.638931,153.045746,1478008
20,-30.704904,121.469919,1478027
2,-35.912517,150.083185,1478028
4,-27.874081,151.275951,1478032
17,-33.937796,151.108833,1478038
12,-27.638930,153.045755,1478039
20,-30.392486,121.320132,1478057
4,-27.665961,151.176573,1478062
17,-33.961268,151.102801,1478068
12,-27.720654,153.031534,1478069
20,-30.088746,121.154974,1478087
4,-27.690454,151.310419,1478092
17,-33.976490,151.111299,1478098
12,-27.776622,153.011824,1478099
20,-29.755624,121.060438,1478117
4,-27.733776,151.339678,1478122
2,-35.708617,150.175704,1478123
17,-33.970932,151.109788,1478128
12,-27.638844,153.045488,1478130
20,-29.702602,121.034473,1478147
4,-27.557093,151.374808,1478152
2,-35.877036,150.099138,1478153
17,-33.981117,151.114893,1478158
12,-27.638840,153.045484,1478160
20,-29.444877,121.259815,1478177
4,-27.322083,151.463100,1478183
2,-36.115920,150.061353,1478183
17,-33.981921,151.116450,1478188
12,-27.667621,153.033282,1478190
20,-29.112889,121.360854,1478207
2,-36.319476,150.076976,1478213
4,-27.578850,151.427167,1478213
12,-27.951831,152.985465,1478220
20,-28.884971,121.329897,1478237
2,-36.431833,149.844407,1478243
12,-27.991357,152.994061,1478250
20,-28.881373,121.693227,1478267
2,-36.663895,149.825725,1478273
20,-28.725638,122.034754,1478297
20,-28.574892,122.348115,1478327
20,-28.557151,122.251983,1478357
20,-28.772108,121.952609,1478387
20,-28.907783,121.598273,1478417
20,-28.884871,121.330397,1478448
20,-28.890954,121.328150,1478479
5,38.256722,-122.066037,1478841
5,38.333205,-122.149427,1478871
5,38.507097,-122.300398,1478901
5,38.512134,-122.351270,1478931
5,38.513664,-122.439481,1478961
5,38.516183,-122.419020,1478991
5,38.513485,-122.451755,1479021
5,38.523686,-122.478614,1479051
5,38.538315,-122.468721,1479081
5,38.549990,-122.495773,1479111
5,38.565335,-122.440156,1479142
2,-35.702587,150.176216,1479160
5,38.498423,-122.461451,1479172
2,-35.689975,150.195035,1479190
17,-33.945666,150.952959,1479199
4,-27.709688,151.628326,1479200
5,38.524290,-122.551678,1479202
2,-35.567145,150.025559,1479220
20,-28.889526,121.328368,1479229
17,-33.961476,151.066167,1479229
4,-27.723962,151.598825,1479230
5,38.516071,-122.517437,1479232
12,-27.991161,152.994475,1479233
2,-35.448619,149.809019,1479250
20,-28.889526,121.328368,1479259
17,-33.962338,151.074444,1479259
4,-27.613487,151.337446,1479260
5,38.552739,-122.511754,1479262
12,-27.975798,153.071353,1479263
2,-35.245990,149.587891,1479280
20,-28.925511,121.539418,1479289
17,-33.966378,151.083447,1479289
4,-27.737682,151.414699,1479290
5,38.552968,-122.578364,1479292
12,-28.007329,153.218591,1479293
2,-35.321032,149.384619,1479311
17,-33.968596,151.085186,1479319
20,-28.886770,121.352555,1479319
4,-27.919142,151.555858,1479320
5,38.563322,-122.584050,1479322
12,-27.985496,153.340668,1479323
2,-35.335913,149.180741,1479341
17,-33.976659,151.089381,1479349
20,-28.728100,121.259121,1479349
4,-28.004673,151.635846,1479350
5,38.390680,-122.352804,1479352
12,-27.993468,153.340163,1479353
2,-35.300301,149.412615,1479371
17,-33.975764,151.087786,1479379
20,-28.416409,121.168148,1479379
4,-28.165111,151.893763,1479380
5,38.259332,-122.301676,1479382
12,-28.035142,153.423795,1479384
2,-35.297763,149.702777,1479401
17,-33.967097,151.111023,1479409
20,-28.147978,120.960477,1479409
4,-28.215000,152.002460,1479411
12,-27.976615,153.384437,1479414
2,-35.548246,149.934240,1479431
20,-27.936683,120.691587,1479440
4,-28.137693,152.132394,1479441
12,-28.031655,153.430425,1479444
2,-35.628877,150.079502,1479461
20,-27.756924,120.548518,1479471
4,-28.247657,152.052698,1479471
12,-28.001504,153.426430,1479474
2,-35.708615,150.175661,1479491
20,-27.422939,120.523785,1479501
4,-28.356437,152.322910,1479501
12,-28.047599,153.407021,1479504
16,-37.909387,145.235203,1479516
2,-35.512449,150.323089,1479521
20,-27.172525,120.491549,1479531
4,-28.293117,152.416652,1479531
12,-28.100420,153.423053,1479534
16,-37.909408,145.235135,1479547
2,-35.305453,150.431688,1479551
20,-26.867208,120.301703,1479561
4,-28.334925,152.224050,1479561
12,-28.076582,153.444877,1479564
16,-37.909420,145.235107,1479578
2,-35.087943,150.511601,1479581
20,-26.594546,120.224608,1479591
4,-28.279771,152.082585,1479592
12,-28.068184,153.395020,1479594
16,-37.909370,145.235127,1479610
2,-34.872617,150.605735,1479611
20,-26.757067,120.237139,1479621
4,-28.335075,152.295987,1479622
12,-28.091879,153.454156,1479624
2,-34.785342,150.557702,1479641
20,-27.066916,120.419912,1479651
4,-28.207348,152.040868,1479652
16,-37.909343,145.235220,1479654
12,-28.148000,153.479809,1479654
2,-34.684877,150.490508,1479671
20,-27.383925,120.514877,1479681
4,-28.261108,152.233639,1479682
16,-37.909307,145.235130,1479684
12,-27.847915,153.305918,1479684
2,-34.476310,150.418311,1479701
20,-27.721280,120.540208,1479712
4,-28.218618,152.034488,1479712
16,-37.909358,145.235162,1479714
12,-27.703596,153.202014,1479714
2,-34.496398,150.408613,1479731
20,-27.930308,120.683068,1479742
12,-27.602491,153.120729,1479745
2,-34.451978,150.443402,1479761
20,-27.964202,120.373755,1479772
20,-27.972536,119.998126,1479802
20,-27.935803,119.640072,1479832
20,-27.987155,119.297940,1479862
25,50.952455,7.150571,1479868
25,50.909501,7.003842,1479898
25,50.898083,6.701618,1479928
20,-27.987156,119.297941,1479931
25,50.897411,6.912024,1479958
25,50.883628,6.955321,1479988
25,50.902717,6.713853,1480018
25,50.952345,7.150210,1480126
25,50.925942,7.081968,1480156
25,50.935663,7.104216,1480186
25,50.951043,7.148074,1480216
5,38.256509,-122.065730,1480257
5,38.323488,-122.136421,1480287
5,38.486770,-122.300702,1480317
5,38.624691,-122.416972,1480347
5,38.606105,-122.277272,1480377
5,38.605718,-122.378382,1480407
5,38.653148,-122.464834,1480437
7,40.070666,-75.682555,1480462
5,38.689207,-122.446489,1480467
5,38.702480,-122.374641,1480498
5,38.707033,-122.465359,1480528
5,38.615937,-122.426813,1480558
5,38.579028,-122.444985,1480588
5,38.581325,-122.449080,1480618
5,38.577061,-122.452916,1480648
4,-28.218657,152.035530,1480654
5,38.577551,-122.448206,1480678
12,-27.522905,153.285535,1480679
4,-28.408813,151.922152,1480685
20,-27.987152,119.297940,1480692
6,-31.832478,115.803378,1480695
16,-37.909210,145.234880,1480701
5,38.593303,-122.445763,1480708
12,-27.525352,153.264846,1480709
4,-28.559629,151.833458,1480715
20,-27.987154,119.297938,1480722
6,-31.902274,115.821177,1480725
5,38.587328,-122.442883,1480738
12,-27.524454,153.189677,1480739
4,-28.585912,151.805377,1480745
20,-27.987154,119.297937,1480753
16,-37.909362,145.234982,1480753
6,-32.275062,115.842357,1480755
5,38.540402,-122.339247,1480768
12,-27.474032,153.116981,1480769
4,-28.648702,151.954161,1480775
16,-37.909268,145.234857,1480784
6,-32.718585,115.754671,1480785
5,38.393478,-122.202292,1480798
12,-27.452518,153.110584,1480799
4,-28.798085,151.841908,1480805
20,-27.987155,119.297938,1480815
6,-33.188472,115.717114,1480815
16,-37.862698,145.174832,1480817
12,-27.465105,153.080240,1480829
4,-28.832865,151.937769,1480835
20,-27.987339,119.310412,1480845
6,-33.218451,115.830384,1480845
16,-37.864167,145.187095,1480847
12,-27.571284,153.092899,1480859
4,-28.651084,151.941406,1480865
20,-27.984533,119.329872,1480875
6,-33.219233,115.842048,1480875
16,-37.858952,145.194892,1480877
12,-27.701370,153.199781,1480890
4,-28.633417,151.663196,1480895
20,-27.948023,119.589474,1480905
6,-33.218492,115.835687,1480905
8,-27.362029,153.051932,1480910
12,-27.819274,153.286716,1480920
4,-28.842375,151.410089,1480925
20,-28.002549,119.957366,1480935
6,-33.211452,115.720664,1480935
12,-28.127923,153.466859,1480950
4,-28.832432,151.157939,1480956
2,-34.449653,150.453176,1480965
20,-27.972594,120.310351,1480966
6,-33.181437,115.860334,1480966
12,-28.089614,153.388846,1480980
4,-28.697722,150.933815,1480986
2,-34.517255,150.472706,1480995
20,-27.947117,120.679991,1480996
6,-32.857728,115.927245,1480996
12,-27.735064,153.226408,1481010
16,-37.909292,145.234845,1481014
4,-28.619097,150.736448,1481016
2,-34.581319,150.509492,1481025
20,-28.033833,120.848506,1481026
12,-27.650846,153.144853,1481040
16,-37.856955,145.184852,1481044
2,-34.573531,150.253289,1481055
20,-28.277996,121.123959,1481056
6,-32.382669,115.993764,1481063
12,-27.589540,152.927135,1481070
19,-37.824807,144.924496,1481071
16,-37.863652,145.219183,1481074
20,-28.608841,121.198505,1481086
8,-27.638245,153.011541,1481091
6,-32.225188,115.848892,1481093
12,-27.615777,152.753969,1481100
19,-37.824809,144.924488,1481101
20,-28.885074,121.330403,1481116
6,-31.856945,115.800460,1481123
16,-37.909422,145.235073,1481129
12,-27.467295,152.662083,1481130
20,-29.095314,121.371387,1481146
12,-27.246541,152.431201,1481160
20,-29.427756,121.268496,1481176
12,-26.944331,152.361786,1481190
20,-29.663291,121.063817,1481206
20,-29.914796,121.120778,1481237
20,-30.234687,121.210897,1481267
20,-30.527765,121.408209,1481297
25,50.952326,7.150328,1481307
20,-30.751266,121.466105,1481327
25,50.931947,7.025238,1481337
25,50.918110,7.022851,1481367
25,50.915899,7.026012,1481397
25,50.849350,7.224337,1481427
25,50.915652,7.105172,1481457
25,50.952493,7.150161,1481487
25,50.952494,7.150160,1481517
25,50.952495,7.150159,1481547
25,50.952404,7.150209,1481577
5,38.256511,-122.065825,1481722
5,38.221341,-122.241899,1481752
5,38.427030,-122.393901,1481782
5,38.587203,-122.442834,1481812
5,38.585442,-122.441796,1481842
5,38.553703,-122.497934,1481872
5,38.568788,-122.593965,1481902
5,38.583684,-122.557059,1481932
5,38.640112,-122.595696,1481962
5,38.646382,-122.590881,1481992
5,38.599142,-122.599530,1482022
5,38.538682,-122.468832,1482052
22,-38.247853,143.983693,1482081
5,38.534544,-122.338845,1482082
4,-28.543956,150.324243,1482086
2,-34.844511,150.594663,1482089
17,-33.975608,151.019175,1482095
16,-37.909200,145.234905,1482099
5,38.369891,-122.340405,1482112
22,-38.294160,143.809687,1482113
4,-28.506926,150.175466,1482116
20,-30.762820,121.455795,1482117
2,-34.843827,150.596605,1482119
17,-33.958647,151.082438,1482125
12,-26.943093,152.567565,1482135
22,-38.293582,143.816342,1482143
5,38.255413,-122.064608,1482143
4,-28.428700,149.795242,1482147
20,-30.780479,121.433471,1482147
2,-34.843827,150.596609,1482149
17,-33.973621,151.091581,1482155
12,-26.943132,152.567316,1482169
22,-38.294148,143.811257,1482173
4,-28.481666,149.471423,1482177
20,-30.780479,121.433468,1482177
2,-34.843826,150.596608,1482179
17,-33.969316,151.092547,1482185
16,-37.909303,145.234992,1482190
19,-37.824964,144.924428,1482194
12,-26.894706,152.278730,1482199
4,-28.495031,149.488070,1482207
20,-30.741113,121.477658,1482208
2,-34.843826,150.596607,1482209
17,-33.962580,151.100739,1482215
16,-37.909328,145.234957,1482220
19,-37.824828,144.924495,1482225
12,-26.842188,151.979353,1482229
4,-28.390919,149.148669,1482237
20,-30.845681,121.340834,1482238
2,-34.843828,150.596609,1482239
17,-33.954383,151.096488,1482245
16,-38.087752,145.456302,1482250
19,-37.824824,144.924489,1482255
12,-26.689294,151.981668,1482259
4,-28.342548,148.831173,1482267
20,-30.978693,121.001425,1482268
17,-33.977272,151.116144,1482275
16,-38.067230,145.555978,1482280
12,-26.381587,152.048058,1482289
4,-28.636669,148.868365,1482297
20,-31.137460,120.652657,1482298
12,-26.194038,152.069557,1482319
4,-28.976600,148.987002,1482328
20,-31.211693,120.269620,1482328
12,-26.350283,151.839835,1482349
16,-38.067948,145.558828,1482351
20,-31.275258,119.874309,1482358
4,-28.666058,148.875492,1482358
17,-33.972201,151.131760,1482359
12,-26.538869,151.835516,1482379
16,-38.067100,145.551690,1482381
20,-31.288773,119.754898,1482388
4,-28.318849,148.803609,1482389
17,-33.970284,151.130596,1482389
12,-26.539394,151.834042,1482411
16,-38.067483,145.558063,1482411
20,-31.241087,119.399773,1482418
4,-28.275234,148.770732,1482419
17,-33.956113,151.086381,1482420
22,-37.918080,141.251023,1482420
12,-26.561795,151.841424,1482441
16,-38.066243,145.548467,1482441
20,-31.232202,119.331070,1482448
4,-28.035138,148.578791,1482449
17,-34.061101,150.783627,1482450
22,-37.929205,141.230788,1482451
12,-26.800162,151.961913,1482471
16,-38.066893,145.553940,1482471
20,-31.272214,119.228367,1482479
4,-28.035140,148.583581,1482479
22,-37.928020,141.204307,1482481
10,-26.643510,149.760343,1482482
12,-26.969342,151.824315,1482501
16,-38.067308,145.553358,1482501
20,-31.373419,118.844424,1482509
4,-27.963724,148.262409,1482510
22,-37.925923,141.183083,1482511
10,-26.644333,149.820123,1482512
12,-27.234714,152.010727,1482531
20,-31.400364,118.472094,1482539
4,-27.965294,147.870984,1482540
10,-26.643627,149.836690,1482542
12,-27.477634,151.940670,1482561
20,-31.482385,118.269383,1482569
4,-28.027111,147.511881,1482570
10,-26.643630,149.819372,1482572
20,-31.523090,118.148879,1482599
4,-27.966330,147.797046,1482600
20,-31.627973,117.772303,1482629
20,-31.625084,117.798923,1482659
20,-31.482291,118.267726,1482689
25,50.952406,7.150315,1482879
25,50.952422,7.150320,1482909
25,50.952417,7.150321,1482939
25,50.920168,7.154686,1482969
25,50.946805,7.170002,1482999
25,50.959116,7.168168,1483029
2,-34.539837,150.785634,1483464
2,-34.708677,150.839662,1483494
17,-33.975617,151.019172,1483503
2,-34.814389,150.609320,1483524
17,-33.958542,151.076569,1483533
2,-34.649269,150.839072,1483554
17,-33.959696,151.089282,1483563
16,-37.909325,145.235092,1483568
2,-34.503367,150.792210,1483584
19,-37.824817,144.924505,1483588
17,-33.964580,151.112574,1483593
22,-37.920982,141.296902,1483596
19,-37.828855,144.918661,1483618
20,-31.482381,118.269246,1483618
17,-33.988433,151.104370,1483623
22,-37.944658,141.316865,1483626
4,-26.578642,148.912065,1483630
19,-37.790878,144.888806,1483648
20,-31.573365,118.019144,1483648
17,-33.987096,151.103345,1483653
22,-37.937500,141.304843,1483656
4,-26.626344,149.184644,1483660
2,-32.810668,151.638827,1483665
19,-37.774909,144.810074,1483678
20,-31.621970,117.634674,1483678
17,-33.993565,151.104840,1483683
22,-37.953417,141.338375,1483686
4,-26.614728,149.181913,1483691
19,-37.759085,144.821831,1483708
20,-31.646968,117.293008,1483708
17,-33.986885,151.100785,1483713
22,-38.212773,141.615700,1483716
16,-37.909368,145.235033,1483717
4,-26.641577,149.583178,1483721
6,-31.834877,115.797273,1483723
19,-37.652334,145.030159,1483738
20,-31.646809,116.946945,1483738
17,-33.987355,151.106839,1483743
22,-38.270495,141.621183,1483746
4,-26.641993,149.993767,1483751
6,-31.832581,115.803237,1483754
19,-37.522105,144.948119,1483768
20,-31.641072,116.641492,1483768
17,-33.999941,151.108844,1483773
4,-26.764394,150.179941,1483782
6,-31.859960,115.830680,1483784
10,-26.930363,150.920618,1483795
20,-31.781812,116.393761,1483798
17,-33.966654,151.095319,1483803
4,-27.071947,150.148567,1483812
6,-31.867093,115.895852,1483814
20,-31.875448,116.321201,1483828
10,-26.851482,150.801327,1483830
4,-27.164428,150.164614,1483842
6,-31.867796,115.855792,1483844
20,-31.896876,116.035716,1483858
10,-26.851470,150.801325,1483860
2,-33.429815,151.321158,1483865
4,-27.136204,150.150022,1483873
6,-31.867819,115.855290,1483874
20,-32.162944,115.856586,1483888
16,-37.909288,145.234835,1483892
10,-26.851460,150.801327,1483894
2,-33.447247,151.370555,1483895
4,-27.135305,150.148679,1483903
6,-31.863623,115.879544,1483904
20,-32.446957,115.804358,1483918
16,-37.913620,145.262302,1483922
10,-26.853288,150.805228,1483924
4,-27.429216,150.208374,1483933
6,-31.868007,115.887706,1483934
20,-32.493184,115.783529,1483948
2,-33.429884,151.321147,1483955
10,-26.866355,150.825320,1483955
4,-27.709291,150.363442,1483963
6,-31.868026,115.896501,1483964
20,-32.471704,115.785189,1483979
10,-26.858658,150.813593,1483987
4,-28.020885,150.333438,1483994
6,-31.865819,115.864735,1483994
20,-32.442824,115.804904,1484009
10,-26.851405,150.801342,1484017
6,-31.977492,115.973658,1484024
4,-28.322705,150.295353,1484024
20,-32.509500,115.794839,1484039
10,-26.828118,150.766318,1484049
6,-31.945852,115.951752,1484054
4,-28.547094,150.324107,1484055
20,-32.309338,115.829491,1484069
10,-26.835225,150.776660,1484079
20,-32.180321,115.883680,1484099
10,-26.820852,150.755528,1484109
20,-32.012313,115.996651,1484129
25,50.879258,7.140622,1484205
25,50.913772,7.105206,1484235
25,50.902693,7.152709,1484265
25,50.901463,7.152123,1484295
7,37.053804,-94.483986,1484479
7,37.012643,-94.544866,1484511
7,36.992654,-94.830944,1484542
7,37.360422,-94.831984,1484572
7,37.588155,-94.832734,1484602
7,37.718217,-94.967754,1484633
7,37.921549,-95.175025,1484663
7,38.220829,-95.248511,1484694
7,38.390279,-95.491840,1484724
7,38.452697,-95.593228,1484755
7,38.623046,-95.180230,1484785
7,38.737677,-94.838978,1484815
7,38.928808,-94.756699,1484847
2,-33.429878,151.321145,1484878
7,38.859542,-94.811868,1484878
4,-28.544143,150.324517,1484931
2,-33.530515,151.200938,1484940
4,-28.501747,150.584363,1484961
7,38.847437,-94.823317,1484967
2,-33.674271,151.119830,1484970
4,-28.159959,150.656417,1484991
7,38.847443,-94.823309,1484997
2,-33.493408,151.185852,1485000
10,-26.677170,150.427143,1485010
4,-27.976246,151.080241,1485021
2,-33.284364,151.406069,1485030
10,-26.677182,150.426910,1485040
4,-27.924056,151.247125,1485051
20,-31.990908,115.939151,1485058
2,-32.986259,151.519672,1485060
10,-26.677203,150.427542,1485071
4,-28.273265,151.166447,1485081
20,-31.990906,115.939153,1485088
2,-32.810668,151.638829,1485090
10,-26.720342,150.586357,1485101
4,-28.419500,151.074439,1485112
20,-31.990906,115.939153,1485118
2,-32.820314,151.681922,1485120
10,-26.847752,150.796750,1485132
4,-28.572819,150.751435,1485142
20,-31.968080,115.914919,1485148
2,-32.956249,151.705264,1485150
10,-26.962082,150.971880,1485162
4,-28.490639,150.354142,1485172
20,-32.079013,116.009031,1485179
2,-33.082669,151.646292,1485180
10,-26.981318,151.001153,1485193
4,-28.494265,150.379711,1485202
20,-32.069233,115.999440,1485209
2,-33.206074,151.512684,1485210
10,-26.950197,150.953540,1485223
4,-28.576131,150.832903,1485232
20,-31.999128,115.916733,1485239
10,-26.937463,150.934038,1485253
4,-28.428697,151.083232,1485262
20,-32.043158,116.012083,1485269
10,-27.100115,151.152657,1485283
4,-28.779421,151.165409,1485292
20,-31.967112,115.955161,1485299
4,-28.573983,151.117814,1485327
20,-31.991949,115.947280,1485329
4,-28.605445,151.126230,1485357
20,-31.936368,115.846111,1485359
4,-28.857274,151.165208,1485388
20,-31.967297,115.845966,1485389
20,-32.007659,115.995184,1485420
7,38.847456,-94.823326,1485898
7,38.847446,-94.823304,1485929
7,38.847452,-94.823297,1486054
7,38.847427,-94.823315,1486338
7,38.847429,-94.823311,1486368
7,38.847431,-94.823311,1486442
7,38.848072,-94.817297,1486473
4,-28.184775,151.928796,1486545
7,38.849904,-94.818471,1487426
7,38.925513,-94.758978,1487462
2,-33.429867,151.321146,1487749
2,-33.429866,151.321149,1487779
2,-33.462074,151.361818,1487809
4,-28.655520,151.936444,1487821
2,-33.437692,151.361353,1487839
4,-28.634534,151.737674,1487851
17,-33.975605,151.019172,1487859
2,-33.462113,151.361266,1487869
4,-28.542897,151.436073,1487882
17,-33.958223,151.084167,1487889
2,-33.435944,151.404815,1487899
4,-28.364038,151.353392,1487912
17,-33.962440,151.097835,1487919
20,-31.990885,115.939148,1487925
2,-33.437391,151.362215,1487929
4,-28.173746,151.754218,1487942
17,-33.956083,151.080312,1487949
20,-32.108463,115.851857,1487955
2,-33.440044,151.434406,1487959
4,-28.219537,152.022371,1487972
20,-32.309469,116.006281,1487986
2,-33.486827,151.322444,1487989
17,-33.956401,151.080004,1487989
4,-28.162376,151.708696,1488002
20,-32.476503,115.980262,1488016
2,-33.407891,151.350858,1488019
17,-33.958024,151.070108,1488019
4,-28.340079,151.385968,1488032
20,-32.672846,115.903981,1488046
2,-33.435513,151.342861,1488049
17,-33.967831,151.107178,1488049
4,-28.413724,151.083189,1488063
20,-32.792080,116.224090,1488076
2,-33.403283,151.350077,1488079
17,-33.968262,151.098384,1488079
4,-28.295805,151.488557,1488093
20,-32.952752,116.509048,1488106
2,-33.372849,151.376319,1488109
17,-33.969965,151.114271,1488109
16,-37.824815,144.924887,1488118
4,-28.180727,151.906012,1488123
20,-33.078493,116.800899,1488136
2,-33.313863,151.413598,1488139
17,-33.980551,151.107753,1488139
16,-37.824700,144.924662,1488148
4,-28.182020,151.980038,1488153
20,-33.088343,116.779715,1488167
2,-33.185968,151.548553,1488169
17,-33.977057,151.103833,1488177
4,-28.035351,151.988770,1488183
20,-32.933447,116.497500,1488197
2,-33.025521,151.662130,1488199
17,-33.976413,151.103669,1488207
20,-32.700290,116.518545,1488227
2,-32.905090,151.759180,1488229
17,-33.976417,151.104939,1488237
20,-32.717992,116.503076,1488257
2,-32.809956,151.632696,1488259
17,-33.979486,151.105102,1488267
20,-32.866077,116.438527,1488287
2,-32.895623,151.578624,1488289
17,-33.975638,151.118440,1488297
20,-32.731199,116.100549,1488317
2,-33.198733,151.463708,1488319
17,-33.961816,151.137852,1488327
20,-32.625249,115.881344,1488347
2,-33.431772,151.252219,1488349
20,-32.617406,115.858131,1488377
2,-33.664742,151.124154,1488379
17,-33.970330,150.813723,1488402
2,-33.533625,151.200530,1488409
2,-33.437160,151.244116,1488439
25,50.952318,7.037651,1488496
25,50.950203,7.082067,1488526
25,50.973999,7.571605,1488556
25,50.980849,7.634355,1488586
25,50.950475,7.146072,1488616
25,50.952323,7.150283,1488715
25,50.982114,7.391868,1488745
25,50.982740,7.811367,1488775
25,50.950879,7.318738,1488805
2,-33.428046,151.322222,1489191
2,-33.427204,151.321201,1489221
4,-28.215725,152.032626,1489245
2,-33.414966,151.330768,1489251
4,-28.040009,151.992450,1489275
2,-33.451871,151.208105,1489281
17,-33.975788,151.018990,1489286
4,-27.985946,151.769662,1489305
2,-33.441450,151.218300,1489311
17,-33.981980,151.116934,1489316
4,-27.927272,151.892930,1489335
2,-33.436991,151.369841,1489341
17,-34.004488,151.127299,1489346
18,-37.824852,144.924473,1489360
20,-32.617412,115.858130,1489365
4,-27.935385,151.832450,1489365
2,-33.302799,151.528464,1489371
17,-33.983256,151.130172,1489376
18,-37.824849,144.924471,1489390
20,-32.588729,115.924407,1489395
4,-27.797561,151.773824,1489395
2,-33.190109,151.577171,1489401
17,-33.984633,151.132551,1489406
20,-32.683719,115.865096,1489425
4,-27.847665,151.926532,1489426
2,-33.021171,151.666868,1489431
17,-33.974116,151.134533,1489436
20,-32.991084,115.915396,1489455
4,-27.839781,152.069146,1489456
2,-32.882940,151.696857,1489461
17,-33.970538,151.132951,1489466
19,-37.827476,144.939472,1489469
20,-33.304922,115.816232,1489485
4,-27.760455,151.937101,1489486
2,-32.927425,151.760676,1489492
17,-33.978247,151.122347,1489496
19,-37.830294,144.938623,1489499
16,-38.040023,144.168018,1489501
20,-33.336310,116.073587,1489515
4,-27.717280,151.908417,1489516
2,-32.880057,151.717136,1489522
17,-33.983804,151.137089,1489526
19,-37.828909,144.923067,1489529
16,-38.008487,144.151633,1489531
20,-33.359469,116.150989,1489545
4,-27.594713,151.947722,1489547
2,-32.924568,151.754670,1489552
17,-33.985271,151.125080,1489556
16,-37.999442,144.107110,1489561
20,-33.418322,116.462352,1489575
4,-27.591630,151.911170,1489577
2,-32.835286,151.538060,1489582
17,-33.937939,151.152246,1489586
16,-37.938677,144.096160,1489591
20,-33.353515,116.828193,1489605
4,-27.586089,151.948954,1489607
2,-32.919026,151.743873,1489612
16,-37.906647,144.049458,1489621
20,-33.362721,116.868221,1489635
4,-27.520993,152.066989,1489637
2,-32.924026,151.721303,1489642
20,-33.376335,116.925814,1489666
4,-27.551280,151.955035,1489667
2,-32.923379,151.722231,1489672
20,-33.333118,117.032441,1489696
4,-27.456181,151.975342,1489697
16,-37.955785,144.166833,1489700
2,-32.888072,151.696762,1489702
20,-33.334691,116.734641,1489726
4,-27.556496,151.954154,1489727
2,-32.995124,151.689546,1489732
20,-33.358484,116.633745,1489756
2,-33.012961,151.643906,1489762
20,-33.364118,116.286058,1489786
2,-32.889562,151.575869,1489792
20,-33.423388,116.154046,1489816
2,-32.935674,151.657214,1489822
20,-33.441844,116.138522,1489846
